match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1908566,True,Championship,domestic_league,,regular_season,,ok,Swansea,Oxford
1908567,True,Championship,domestic_league,,regular_season,,ok,Leicester,Derby
1908568,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Hull
1908569,True,Championship,domestic_league,,regular_season,,ok,Watford,Norwich
1908570,True,Championship,domestic_league,,regular_season,,ok,Millwall,Bristol City
1908571,True,Championship,domestic_league,,regular_season,,ok,Norwich,Watford
1908572,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Oxford
1908573,True,Championship,domestic_league,,regular_season,,ok,Oxford,Swansea
1908574,True,Championship,domestic_league,,regular_season,,ok,Charlton,Middlesbrough
1908575,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Charlton
1908576,True,Championship,domestic_league,,regular_season,,ok,Preston,Coventry
1908577,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Blackburn
1908578,True,Championship,domestic_league,,regular_season,,ok,QPR,Birmingham
1908579,True,Championship,domestic_league,,regular_season,,ok,Stoke,Sheff Utd
1908580,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Norwich
1908581,True,Championship,domestic_league,,regular_season,,ok,WBA,QPR
1908582,True,Championship,domestic_league,,regular_season,,ok,Southampton,WBA
1908583,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Preston
1908584,True,Championship,domestic_league,,regular_season,,ok,Swansea,Portsmouth
1908585,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Wrexham
1908586,True,Championship,domestic_league,,regular_season,,ok,Watford,Sheff Wed
1908587,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Portsmouth
1908588,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Leicester
1908589,True,Championship,domestic_league,,regular_season,,ok,Charlton,Coventry
1908590,True,Championship,domestic_league,,regular_season,,ok,Derby,Millwall
1908591,True,Championship,domestic_league,,regular_season,,ok,Derby,Middlesbrough
1908592,True,Championship,domestic_league,,regular_season,,ok,Hull,Stoke
1908593,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Oxford
1908594,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Oxford
1908595,True,Championship,domestic_league,,regular_season,,ok,Oxford,Sheff Utd
1908596,True,Championship,domestic_league,,regular_season,,ok,Charlton,Leicester
1908597,True,Championship,domestic_league,,regular_season,,ok,Preston,Bristol City
1908598,True,Championship,domestic_league,,regular_season,,ok,Coventry,QPR
1908599,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,QPR
1908600,True,Championship,domestic_league,,regular_season,,ok,Derby,Bristol City
1908601,True,Championship,domestic_league,,regular_season,,ok,Southampton,Middlesbrough
1908602,True,Championship,domestic_league,,regular_season,,ok,Hull,Blackburn
1908603,True,Championship,domestic_league,,regular_season,,ok,Stoke,Norwich
1908604,True,Championship,domestic_league,,regular_season,,ok,Norwich,Middlesbrough
1908605,True,Championship,domestic_league,,regular_season,,ok,Swansea,Millwall
