league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Super_Lig,1915483,3473,Alanyaspor,True,625,537,18,0,13,11,8
Super_Lig,1915483,156,Genclerbirligi,False,442,356,3,0,1,15,4
Super_Lig,1915490,224,Kocaelispor,True,291,192,5,1,2,19,14
Super_Lig,1915490,3476,Eyupspor,False,598,499,11,0,8,28,14
Super_Lig,1915496,2200,Kayserispor,True,322,261,15,2,12,11,5
Super_Lig,1915496,226,Trabzonspor,False,671,611,18,2,15,10,4
Super_Lig,1915534,154,Samsunspor,True,451,379,15,1,11,19,6
Super_Lig,1915534,750,Rizespor,False,389,318,13,4,11,9,8
Super_Lig,1915497,2200,Kayserispor,True,483,404,19,1,16,12,7
Super_Lig,1915497,3473,Alanyaspor,False,410,332,13,3,9,9,3
Super_Lig,1915499,154,Samsunspor,True,486,390,9,0,9,10,5
Super_Lig,1915499,2201,Istanbul Basaksehir,False,331,248,19,3,17,13,8
Super_Lig,1915501,226,Trabzonspor,True,309,249,10,2,6,16,12
Super_Lig,1915501,133,Besiktas,False,535,448,21,1,18,13,4
Super_Lig,1915503,750,Rizespor,True,542,459,14,0,7,11,6
Super_Lig,1915503,3476,Eyupspor,False,334,268,11,4,7,17,6
Super_Lig,1915505,294,Galatasaray,True,573,477,23,4,17,9,4
Super_Lig,1915505,227,Antalyaspor,False,259,169,8,2,4,13,11
Super_Lig,1915506,3475,Kasimpasa,True,280,189,10,2,7,12,8
Super_Lig,1915506,156,Genclerbirligi,False,413,297,14,3,13,8,5
Super_Lig,1915508,2319,Gaziantep FK,True,427,318,15,2,9,11,7
Super_Lig,1915508,254,Goztepe,False,270,176,19,1,14,12,16
Super_Lig,1915509,2719,Fatih Karagumruk,True,343,253,6,1,4,13,9
Super_Lig,1915509,224,Kocaelispor,False,614,524,8,0,6,9,7
Super_Lig,1915510,223,Fenerbahce,True,526,469,23,3,18,20,4
Super_Lig,1915510,2006,Konyaspor,False,393,329,10,0,8,14,4
Super_Lig,1915274,227,Antalyaspor,True,280,196,16,2,12,6,12
Super_Lig,1915274,3475,Kasimpasa,False,468,368,10,1,8,7,6
Super_Lig,1915281,154,Samsunspor,True,561,477,9,2,5,15,2
Super_Lig,1915281,156,Genclerbirligi,False,352,274,8,1,6,16,10
Super_Lig,1915366,2200,Kayserispor,True,359,280,5,2,5,5,10
Super_Lig,1915366,223,Fenerbahce,False,574,505,28,4,21,14,10
Super_Lig,1915375,2006,Konyaspor,True,535,422,11,0,8,11,14
Super_Lig,1915375,2719,Fatih Karagumruk,False,403,294,10,2,7,6,7
Super_Lig,1915380,3476,Eyupspor,True,322,252,2,0,2,19,12
Super_Lig,1915380,154,Samsunspor,False,541,441,17,1,12,14,3
Super_Lig,1915577,224,Kocaelispor,True,303,222,9,1,7,11,11
Super_Lig,1915577,294,Galatasaray,False,568,461,12,0,9,18,3
Super_Lig,1915420,227,Antalyaspor,True,285,204,11,2,5,19,12
Super_Lig,1915420,133,Besiktas,False,513,432,21,4,16,12,10
Super_Lig,1915275,2006,Konyaspor,True,296,209,16,4,12,22,6
Super_Lig,1915275,3476,Eyupspor,False,492,400,16,1,13,13,7
Super_Lig,1915280,254,Goztepe,True,328,211,17,3,13,19,10
Super_Lig,1915280,750,Rizespor,False,407,311,13,0,10,18,13
Super_Lig,1915416,3473,Alanyaspor,True,419,348,8,1,6,9,6
Super_Lig,1915416,226,Trabzonspor,False,611,533,17,1,13,7,5
Super_Lig,1915418,2201,Istanbul Basaksehir,True,469,396,21,3,13,11,7
Super_Lig,1915418,156,Genclerbirligi,False,452,367,12,0,9,15,5
Super_Lig,1915428,2200,Kayserispor,True,409,319,11,0,10,14,5
Super_Lig,1915428,223,Fenerbahce,False,592,508,18,4,10,5,7
Super_Lig,1915282,226,Trabzonspor,True,474,396,11,1,11,18,12
Super_Lig,1915282,224,Kocaelispor,False,386,296,12,0,6,22,13
Super_Lig,1915424,294,Galatasaray,True,656,557,13,1,11,11,9
Super_Lig,1915424,224,Kocaelispor,False,328,238,8,1,5,9,11
Super_Lig,1915426,254,Goztepe,True,387,258,19,4,13,11,4
Super_Lig,1915426,3475,Kasimpasa,False,334,213,8,2,5,11,8
Super_Lig,1915431,2719,Fatih Karagumruk,True,500,393,11,0,6,10,9
Super_Lig,1915431,2006,Konyaspor,False,434,342,10,3,9,16,15
Super_Lig,1915379,3475,Kasimpasa,True,428,332,10,0,8,21,9
Super_Lig,1915379,156,Genclerbirligi,False,446,358,6,0,5,12,7
Super_Lig,1915425,294,Galatasaray,True,565,500,21,4,16,19,11
Super_Lig,1915425,3476,Eyupspor,False,350,281,7,2,3,23,4
Super_Lig,1915485,154,Samsunspor,True,516,409,13,1,6,16,4
Super_Lig,1915485,227,Antalyaspor,False,281,211,13,3,9,17,11
Super_Lig,1915502,2319,Gaziantep FK,True,279,200,12,4,6,21,13
Super_Lig,1915502,227,Antalyaspor,False,422,345,12,1,9,20,5
Super_Lig,1915519,2719,Fatih Karagumruk,True,326,240,9,2,6,19,7
Super_Lig,1915519,223,Fenerbahce,False,679,561,16,0,13,18,10
Super_Lig,1915422,154,Samsunspor,True,667,577,13,2,11,12,7
Super_Lig,1915422,3476,Eyupspor,False,292,211,9,1,5,12,10
Super_Lig,1915433,750,Rizespor,True,526,426,24,2,17,18,11
Super_Lig,1915433,2319,Gaziantep FK,False,345,264,10,1,6,23,8
Super_Lig,1915290,133,Besiktas,True,469,390,21,2,18,15,9
Super_Lig,1915290,2201,Istanbul Basaksehir,False,410,332,11,1,9,17,8
Super_Lig,1915293,294,Galatasaray,True,605,531,21,2,16,27,7
Super_Lig,1915293,3476,Eyupspor,False,336,255,9,0,6,14,10
Super_Lig,1915300,2719,Fatih Karagumruk,True,645,512,15,1,10,12,5
Super_Lig,1915300,3475,Kasimpasa,False,268,162,8,0,4,15,13
Super_Lig,1915304,2006,Konyaspor,True,563,455,13,1,12,13,6
Super_Lig,1915304,3473,Alanyaspor,False,293,214,7,2,4,13,12
Super_Lig,1915309,154,Samsunspor,True,561,460,16,1,12,10,6
Super_Lig,1915309,227,Antalyaspor,False,330,252,6,2,4,14,6
Super_Lig,1915367,294,Galatasaray,True,610,534,13,4,10,15,7
Super_Lig,1915367,227,Antalyaspor,False,374,291,11,1,6,15,9
Super_Lig,1915381,2200,Kayserispor,True,350,278,10,0,7,15,7
Super_Lig,1915381,3473,Alanyaspor,False,502,425,14,0,14,13,8
Super_Lig,1915382,3476,Eyupspor,True,458,365,7,0,5,12,8
Super_Lig,1915382,750,Rizespor,False,368,281,14,3,10,21,13
Super_Lig,1915427,750,Rizespor,True,401,310,16,3,11,25,8
Super_Lig,1915427,156,Genclerbirligi,False,265,188,12,1,9,12,10
Super_Lig,1915436,226,Trabzonspor,True,460,394,17,2,13,16,5
Super_Lig,1915436,223,Fenerbahce,False,332,264,9,3,7,10,8
Super_Lig,1915482,3473,Alanyaspor,True,416,346,19,2,11,14,8
Super_Lig,1915482,2006,Konyaspor,False,587,511,9,1,7,8,10
Super_Lig,1915504,2201,Istanbul Basaksehir,True,277,185,7,0,4,18,6
Super_Lig,1915504,294,Galatasaray,False,566,480,19,3,17,11,7
Super_Lig,1915515,254,Goztepe,True,254,172,13,2,11,15,15
Super_Lig,1915515,3473,Alanyaspor,False,552,450,17,2,13,12,7
Super_Lig,1915522,224,Kocaelispor,True,347,252,10,1,5,9,8
Super_Lig,1915522,2006,Konyaspor,False,495,387,19,2,13,18,4
Super_Lig,1915525,750,Rizespor,True,403,327,11,0,9,13,10
Super_Lig,1915525,226,Trabzonspor,False,507,416,10,1,7,15,5
Super_Lig,1915295,226,Trabzonspor,True,258,177,1,0,0,16,6
Super_Lig,1915295,223,Fenerbahce,False,664,572,29,1,19,32,9
Super_Lig,1915298,224,Kocaelispor,True,381,281,3,0,1,17,8
Super_Lig,1915298,2319,Gaziantep FK,False,352,269,14,2,9,21,12
Super_Lig,1915302,254,Goztepe,True,338,237,13,1,7,7,10
Super_Lig,1915302,2200,Kayserispor,False,384,269,8,1,5,10,4
Super_Lig,1915373,254,Goztepe,True,284,182,15,1,10,20,9
Super_Lig,1915373,2319,Gaziantep FK,False,384,285,19,0,14,15,11
Super_Lig,1915376,224,Kocaelispor,True,610,512,16,1,12,26,9
Super_Lig,1915376,2719,Fatih Karagumruk,False,340,266,8,1,7,12,13
Super_Lig,1915384,2201,Istanbul Basaksehir,True,453,358,12,2,6,12,5
Super_Lig,1915384,154,Samsunspor,False,502,405,15,0,11,18,5
Super_Lig,1915387,133,Besiktas,True,217,141,9,3,7,18,6
Super_Lig,1915387,226,Trabzonspor,False,667,577,34,3,27,13,6
Super_Lig,1915423,133,Besiktas,True,331,245,13,3,11,12,7
Super_Lig,1915423,2201,Istanbul Basaksehir,False,428,338,14,2,11,7,11
Super_Lig,1915430,2200,Kayserispor,True,351,246,10,0,5,22,7
Super_Lig,1915430,254,Goztepe,False,433,313,17,0,10,19,9
Super_Lig,1915434,224,Kocaelispor,True,437,352,14,3,12,15,8
Super_Lig,1915434,2319,Gaziantep FK,False,301,218,7,0,6,13,9
Super_Lig,1915507,133,Besiktas,True,528,459,24,2,15,20,5
Super_Lig,1915507,156,Genclerbirligi,False,252,178,11,0,8,22,7
Super_Lig,1915520,3475,Kasimpasa,True,364,251,9,1,7,10,10
Super_Lig,1915520,3476,Eyupspor,False,431,319,8,0,5,10,14
Super_Lig,1915524,2200,Kayserispor,True,281,191,11,0,6,18,9
Super_Lig,1915524,154,Samsunspor,False,585,486,19,3,14,16,11
Super_Lig,1915518,750,Rizespor,True,442,362,22,2,13,12,12
Super_Lig,1915518,133,Besiktas,False,505,421,23,2,17,17,16
Super_Lig,1915286,294,Galatasaray,True,639,562,28,2,21,17,4
Super_Lig,1915286,2719,Fatih Karagumruk,False,254,180,7,1,4,18,6
Super_Lig,1915306,750,Rizespor,True,390,319,15,1,13,14,10
Super_Lig,1915306,156,Genclerbirligi,False,420,323,15,0,9,18,9
Super_Lig,1915370,2006,Konyaspor,True,437,371,17,0,11,16,10
Super_Lig,1915370,223,Fenerbahce,False,510,441,17,4,11,22,8
Super_Lig,1915432,2719,Fatih Karagumruk,True,502,411,11,2,9,9,3
Super_Lig,1915432,3475,Kasimpasa,False,375,289,12,3,10,23,9
Super_Lig,1915513,2319,Gaziantep FK,True,493,422,11,1,8,14,9
Super_Lig,1915513,2201,Istanbul Basaksehir,False,435,367,9,2,7,18,15
Super_Lig,1915514,3473,Alanyaspor,True,584,511,11,1,8,7,14
Super_Lig,1915514,2719,Fatih Karagumruk,False,448,374,8,2,5,14,6
Super_Lig,1915521,254,Goztepe,True,277,182,22,0,10,17,9
Super_Lig,1915521,154,Samsunspor,False,421,329,14,3,10,17,14
Super_Lig,1915283,750,Rizespor,True,532,449,7,0,5,14,6
Super_Lig,1915283,3473,Alanyaspor,False,403,314,9,0,4,13,5
Super_Lig,1915543,223,Fenerbahce,True,448,361,12,0,7,9,8
Super_Lig,1915543,254,Goztepe,False,310,215,12,0,8,12,10
Super_Lig,1915547,224,Kocaelispor,True,277,180,14,1,7,10,8
Super_Lig,1915547,154,Samsunspor,False,417,335,13,0,13,6,11
Super_Lig,1915325,294,Galatasaray,True,622,518,17,1,14,25,12
Super_Lig,1915325,2319,Gaziantep FK,False,307,223,10,1,8,18,23
Super_Lig,1915421,2201,Istanbul Basaksehir,True,622,532,12,2,9,11,15
Super_Lig,1915421,2719,Fatih Karagumruk,False,386,303,11,1,9,13,7
Super_Lig,1915530,223,Fenerbahce,True,610,528,19,4,15,14,9
Super_Lig,1915530,2319,Gaziantep FK,False,347,276,11,1,11,14,7
Super_Lig,1915435,2006,Konyaspor,True,375,289,9,2,7,17,4
Super_Lig,1915435,227,Antalyaspor,False,452,365,13,0,13,17,6
Super_Lig,1915437,223,Fenerbahce,True,489,380,15,2,9,18,9
Super_Lig,1915437,750,Rizespor,False,335,252,6,2,6,12,9
Super_Lig,1915511,224,Kocaelispor,True,458,363,7,0,5,10,10
Super_Lig,1915511,227,Antalyaspor,False,322,243,16,1,10,24,9
Super_Lig,1915512,223,Fenerbahce,True,777,666,19,3,16,16,8
Super_Lig,1915512,3476,Eyupspor,False,230,154,6,3,6,17,12
Super_Lig,1915516,294,Galatasaray,True,709,631,12,0,11,6,6
Super_Lig,1915516,3475,Kasimpasa,False,293,227,5,1,5,11,8
Super_Lig,1915517,2200,Kayserispor,True,416,329,15,2,14,7,12
Super_Lig,1915517,2006,Konyaspor,False,422,340,16,1,12,13,13
Super_Lig,1915523,226,Trabzonspor,True,582,509,11,0,10,17,6
Super_Lig,1915523,156,Genclerbirligi,False,345,270,13,3,11,18,15
Super_Lig,1915284,2200,Kayserispor,True,393,302,9,1,6,17,9
Super_Lig,1915284,2201,Istanbul Basaksehir,False,517,442,13,1,9,16,10
Super_Lig,1915285,133,Besiktas,True,463,397,18,2,14,19,5
Super_Lig,1915285,3476,Eyupspor,False,402,321,11,1,9,20,8
Super_Lig,1915287,156,Genclerbirligi,True,421,327,14,0,11,12,9
Super_Lig,1915287,227,Antalyaspor,False,498,401,8,1,5,13,3
Super_Lig,1915549,2319,Gaziantep FK,True,418,355,17,0,15,16,12
Super_Lig,1915549,2006,Konyaspor,False,420,353,15,3,12,18,5
Super_Lig,1915276,3473,Alanyaspor,True,383,305,5,2,5,11,12
Super_Lig,1915276,223,Fenerbahce,False,613,514,19,2,14,21,4
Super_Lig,1915278,2201,Istanbul Basaksehir,True,448,355,4,1,4,15,12
Super_Lig,1915278,2719,Fatih Karagumruk,False,415,323,7,1,5,12,7
Super_Lig,1915296,3475,Kasimpasa,True,377,279,17,0,12,14,10
Super_Lig,1915296,154,Samsunspor,False,562,460,10,0,4,11,3
Super_Lig,1915328,154,Samsunspor,True,419,326,18,1,13,12,12
Super_Lig,1915328,156,Genclerbirligi,False,453,359,7,1,5,16,8
Super_Lig,1915334,227,Antalyaspor,True,340,239,6,0,5,12,14
Super_Lig,1915334,3475,Kasimpasa,False,486,370,11,0,10,14,8
Super_Lig,1915419,223,Fenerbahce,True,585,490,12,3,7,16,5
Super_Lig,1915419,3473,Alanyaspor,False,472,396,9,2,5,11,11
Super_Lig,1915440,224,Kocaelispor,True,397,305,17,1,10,19,18
Super_Lig,1915440,226,Trabzonspor,False,494,419,10,2,8,30,9
Super_Lig,1915526,224,Kocaelispor,True,509,415,6,0,3,7,12
Super_Lig,1915526,3473,Alanyaspor,False,338,259,10,5,8,11,10
Super_Lig,1915527,2201,Istanbul Basaksehir,True,550,448,17,0,16,12,9
Super_Lig,1915527,227,Antalyaspor,False,272,180,7,0,7,16,10
Super_Lig,1915529,226,Trabzonspor,True,499,402,10,1,8,24,11
Super_Lig,1915529,3476,Eyupspor,False,488,387,7,0,7,18,8
Super_Lig,1915442,156,Genclerbirligi,True,371,280,11,1,7,13,5
Super_Lig,1915442,294,Galatasaray,False,456,362,9,2,6,12,9
Super_Lig,1915444,3476,Eyupspor,True,344,255,6,1,5,13,13
Super_Lig,1915444,2719,Fatih Karagumruk,False,559,438,13,2,10,21,7
Super_Lig,1915448,254,Goztepe,True,219,122,7,1,3,12,3
Super_Lig,1915448,224,Kocaelispor,False,497,370,21,1,17,16,3
Super_Lig,1915545,3475,Kasimpasa,True,348,269,8,0,6,25,10
Super_Lig,1915545,226,Trabzonspor,False,442,364,11,1,5,14,5
Super_Lig,1915565,2201,Istanbul Basaksehir,True,411,316,5,1,4,11,7
Super_Lig,1915565,294,Galatasaray,False,489,397,16,2,15,11,6
Super_Lig,1915566,133,Besiktas,True,569,464,12,2,9,12,8
Super_Lig,1915566,156,Genclerbirligi,False,355,253,5,1,3,14,10
Super_Lig,1915571,224,Kocaelispor,True,338,250,7,3,6,15,8
Super_Lig,1915571,2006,Konyaspor,False,432,342,12,2,8,18,7
Super_Lig,1915572,750,Rizespor,True,522,435,22,1,11,19,6
Super_Lig,1915572,226,Trabzonspor,False,423,357,8,2,5,16,8
Super_Lig,1915322,133,Besiktas,True,695,591,31,1,26,16,8
Super_Lig,1915322,2200,Kayserispor,False,317,213,9,0,7,16,9
Super_Lig,1915331,750,Rizespor,True,465,364,16,1,12,10,11
Super_Lig,1915331,254,Goztepe,False,236,138,13,3,7,18,6
Super_Lig,1915337,3476,Eyupspor,True,275,180,10,1,6,20,20
Super_Lig,1915337,2006,Konyaspor,False,638,514,18,1,14,14,7
Super_Lig,1915528,3475,Kasimpasa,True,461,359,6,1,5,15,13
