league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Eredivisie,1903998,762,FC Volendam,False,380,309,3,1,3,27,8
Eredivisie,1903999,130,Ajax,True,584,504,17,0,10,23,6
Eredivisie,1903999,243,AZ Alkmaar,False,374,302,13,2,9,14,5
Eredivisie,1904000,783,NAC Breda,True,479,386,19,2,12,18,7
Eredivisie,1904000,868,PEC Zwolle,False,546,454,11,2,9,20,5
Eredivisie,1904005,113,Twente,False,310,218,11,3,4,18,6
Eredivisie,1904005,116,NEC Nijmegen,True,446,359,8,3,9,14,6
Eredivisie,1903778,303,Sparta Rotterdam,True,412,329,7,1,6,12,7
Eredivisie,1903778,113,Twente,False,492,415,23,5,18,15,13
Eredivisie,1903996,256,Feyenoord,False,582,490,19,7,15,14,3
Eredivisie,1903996,870,Heracles,True,336,251,4,0,4,15,10
Eredivisie,1904001,758,FC Groningen,True,558,431,12,0,9,21,3
Eredivisie,1904001,303,Sparta Rotterdam,False,358,270,8,2,6,14,8
Eredivisie,1904002,242,Fortuna Sittard,False,448,334,14,0,8,18,13
Eredivisie,1904002,867,Excelsior,True,448,329,11,1,7,17,9
Eredivisie,1904003,287,SC Heerenveen,False,433,335,15,3,10,11,4
Eredivisie,1904003,876,Telstar,True,377,272,18,2,14,19,11
Eredivisie,1903965,242,Fortuna Sittard,True,426,322,16,2,12,13,10
Eredivisie,1903965,867,Excelsior,False,516,410,10,1,9,9,9
Eredivisie,1903958,870,Heracles,True,419,290,13,1,10,15,5
Eredivisie,1903958,867,Excelsior,False,417,306,15,1,11,14,11
Eredivisie,1903779,762,FC Volendam,True,417,330,14,1,11,14,7
Eredivisie,1903779,867,Excelsior,False,438,333,15,2,13,11,6
Eredivisie,1903780,758,FC Groningen,True,477,393,16,2,11,15,7
Eredivisie,1903780,876,Telstar,False,405,296,7,0,5,17,7
Eredivisie,1903781,128,FC Utrecht,False,658,541,14,0,10,19,3
Eredivisie,1903781,242,Fortuna Sittard,True,361,277,7,1,3,24,14
Eredivisie,1903782,870,Heracles,False,338,252,14,1,8,13,7
Eredivisie,1903782,783,NAC Breda,True,565,460,17,2,13,9,3
Eredivisie,1903826,867,Excelsior,True,489,385,13,2,9,17,9
Eredivisie,1903826,868,PEC Zwolle,False,522,422,9,1,6,7,7
Eredivisie,1903842,870,Heracles,True,384,291,8,0,6,12,10
Eredivisie,1903842,287,SC Heerenveen,False,539,438,15,3,11,13,11
Eredivisie,1903845,783,NAC Breda,True,613,497,11,0,8,14,6
Eredivisie,1903845,876,Telstar,False,376,274,11,1,8,14,11
Eredivisie,1903848,130,Ajax,False,570,473,20,2,18,9,8
Eredivisie,1903848,116,NEC Nijmegen,True,373,283,14,2,10,15,3
Eredivisie,1903805,867,Excelsior,False,440,331,8,1,6,19,11
Eredivisie,1903805,243,AZ Alkmaar,True,656,545,13,1,9,22,10
Eredivisie,1903945,130,Ajax,True,441,338,9,1,7,14,10
Eredivisie,1903945,116,NEC Nijmegen,False,474,363,17,1,13,15,8
Eredivisie,1903961,762,FC Volendam,False,381,273,8,0,7,17,11
Eredivisie,1903961,783,NAC Breda,True,422,309,17,1,13,17,11
